size type  blanks  precomp  comp_time status
2 5 14 0.0353379249573 0.255748987198 Y
2 6 14 0.0163731575012 0.282170057297 Y
2 6 14 0.0164630413055 0.256157875061 Y
2 6 14 0.0162410736084 0.247112035751 Y
2 6 14 0.0165529251099 0.264528989792 Y
2 6 14 0.0168659687042 0.272197008133 Y
2 6 14 0.0164589881897 0.360903978348 Y
2 6 14 0.0193731784821 0.383912086487 Y
2 1 15 0.0190749168396 0.393485069275 Y
2 1 15 0.0187361240387 0.440182924271 Y
2 1 15 0.0188779830933 0.421628952026 Y
2 1 15 0.0195548534393 0.428741931915 Y
2 1 15 0.0187110900879 0.262899875641 Y
2 1 15 0.0166339874268 0.25931096077 Y
2 1 15 0.0167200565338 0.257341146469 Y
2 2 15 0.0162959098816 0.257214069366 Y
2 2 15 0.0164210796356 0.254608154297 Y
2 2 15 0.0171909332275 0.246898174286 Y
2 2 15 0.0168559551239 0.271370887756 Y
2 2 15 0.0170440673828 0.265737056732 Y
2 2 15 0.0167391300201 0.280658960342 Y
2 2 15 0.0168220996857 0.248819112778 Y
2 3 15 0.0166878700256 0.284818887711 Y
2 3 15 0.0198559761047 0.30544090271 Y
2 3 15 0.0165910720825 0.263221025467 Y
2 3 15 0.0167279243469 0.27214217186 Y
2 3 15 0.0168960094452 0.259294033051 Y
2 3 15 0.0167272090912 0.285009860992 Y
2 3 15 0.0170018672943 0.266523838043 Y
2 4 15 0.0173950195312 0.974385976791 Y
2 4 15 0.0179660320282 0.249953985214 Y
2 4 15 0.0186250209808 0.256482124329 Y
2 4 15 0.0167238712311 0.262889862061 Y
2 4 15 0.0168418884277 0.263000011444 Y
2 4 15 0.0173718929291 0.277974843979 Y
2 4 15 0.0170857906342 0.255173921585 Y
2 5 15 0.017322063446 0.248286008835 Y
2 5 15 0.0177690982819 0.264267206192 Y
2 5 15 0.017333984375 0.253291130066 Y
2 5 15 0.0170729160309 0.239644050598 Y
2 5 15 0.0167698860168 0.239445209503 Y
2 5 15 0.017019033432 0.273953914642 Y
2 5 15 0.0199317932129 0.260393857956 Y
2 6 15 0.016942024231 0.252028942108 Y
2 6 15 0.0169098377228 0.254018068314 Y
2 6 15 0.0168738365173 0.250597953796 Y
2 6 15 0.0437030792236 0.260825157166 Y
2 6 15 0.017147064209 0.239201784134 Y
2 6 15 0.0174739360809 0.272551059723 Y
2 6 15 0.0169939994812 0.256829023361 Y
2 1 16 0.0170998573303 0.26565694809 Y
2 1 16 0.0166170597076 0.250857114792 Y
2 1 16 0.0163629055023 0.248679876328 Y
2 1 16 0.0165770053864 0.265655994415 Y
2 1 16 0.0169968605042 0.256078958511 Y
2 1 16 0.0167708396912 0.26185297966 Y
2 1 16 0.0170290470123 0.256600141525 Y
2 2 16 0.0167798995972 0.271903038025 Y
2 2 16 0.0168950557709 0.275511980057 Y
2 2 16 0.0170969963074 0.273559093475 Y
2 2 16 0.0168759822845 0.249413013458 Y
2 2 16 0.0165538787842 0.248813867569 Y
2 2 16 0.0170300006866 0.273657083511 Y
2 2 16 0.0171740055084 0.370328187943 Y
2 3 16 0.0172221660614 0.284940958023 Y
2 3 16 0.0171020030975 0.265291929245 Y
2 3 16 0.0174238681793 0.285628080368 Y
2 3 16 0.0173110961914 0.26921415329 Y
2 3 16 0.017657995224 0.277667999268 Y
2 3 16 0.0171639919281 0.263318061829 Y
2 3 16 0.0169999599457 0.272114992142 Y
2 4 16 0.0169689655304 0.268697977066 Y
2 4 16 0.0167760848999 0.914124965668 Y
2 4 16 0.0169489383698 0.25020813942 Y
2 4 16 0.0169200897217 0.247614145279 Y
2 4 16 0.016655921936 0.26452589035 Y
2 4 16 0.0166249275208 0.247049808502 Y
2 4 16 0.0167610645294 0.24506688118 Y
2 5 16 0.0177419185638 0.270612955093 Y
2 5 16 0.0170869827271 0.255720853806 Y
2 5 16 0.0170230865479 0.247214794159 Y
2 5 16 0.0166990756989 0.267467975616 Y
2 5 16 0.0170638561249 0.256902933121 Y
2 5 16 0.0163099765778 0.251785039902 Y
2 5 16 0.0165159702301 0.257428884506 Y
2 6 16 0.0163350105286 0.262653827667 Y
2 6 16 0.0170650482178 0.260204076767 Y
2 6 16 0.0164210796356 0.268320083618 Y
2 6 16 0.0173978805542 0.231962919235 Y
2 6 16 0.0166549682617 0.260641098022 Y
2 6 16 0.0169200897217 0.249097108841 Y
2 6 16 0.0167598724365 0.240076065063 Y
