size  blanks  time  guess  backtrack
3  4  0.142791032791  15  4
3  4  0.110028982162  14  2
3  4  0.126067876816  20  4
3  4  0.462116956711  49  22
3  4  0.130548000336  16  5
3  4  0.0909769535065  9  2
3  4  0.0877728462219  9  2
3  4  0.0999209880829  11  2
3  4  0.122731924057  15  3
3  4  0.125732898712  15  3
3  5  0.115635156631  12  3
3  5  0.116122961044  12  3
3  5  0.156630992889  19  6
3  5  0.181328058243  19  6
3  5  0.171606063843  19  6
3  5  0.136687994003  17  4
3  5  0.0947580337524  13  4
3  5  0.0998258590698  13  2
3  5  0.0990271568298  13  2
3  5  0.101498126984  13  2
3  5  0.130023002625  17  3
3  5  0.13933300972  17  3
3  5  0.143512964249  17  3
3  5  0.130167961121  17  3
3  5  0.0827169418335  8  1
3  5  0.0801100730896  8  1
3  5  0.092022895813  9  1
3  5  0.0903141498566  9  1
3  5  0.123831033707  16  3
3  5  0.131489992142  16  3
3  5  0.124136209488  17  4
3  5  0.105262994766  12  3
3  5  0.144848108292  12  3
3  5  0.117765188217  13  3
3  5  0.139701128006  15  3
3  5  0.122292995453  15  3
3  5  0.121216773987  15  3
3  5  0.15302491188  22  5
3  5  0.123144865036  20  4
3  5  0.123947143555  20  4
3  5  0.147159099579  20  4
3  5  0.13271188736  20  4
3  5  0.123863935471  20  4
3  5  0.123589992523  20  4
3  5  0.124490976334  20  4
3  5  0.126899003983  15  3
3  5  0.119065999985  15  3
3  5  0.123136997223  15  3
3  5  0.121273994446  15  3
3  5  0.138738870621  19  4
3  5  0.12899684906  19  4
3  5  0.123221158981  19  4
3  6  0.0954749584198  13  4
3  6  0.139935970306  19  4
3  6  0.135245800018  19  4
3  6  0.133855104446  19  4
3  6  0.105918884277  15  3
3  6  0.107460021973  15  3
3  6  0.125382900238  15  3
3  6  0.140792131424  17  3
3  6  0.129441022873  17  3
3  6  0.134750127792  21  4
3  6  0.131371021271  21  4
3  6  0.129594087601  21  4
3  6  0.132013082504  21  4
3  6  0.131400108337  21  4
3  6  0.122695207596  17  4
3  6  0.133260011673  17  4
3  6  0.122042179108  17  4
3  6  0.129258871078  20  4
3  6  0.125581026077  20  4
3  6  0.122360944748  20  4
3  6  0.122781991959  20  4
3  6  0.151695013046  22  5
3  6  0.215077161789  22  5
3  6  0.153844118118  21  4
3  6  0.13109588623  21  4
3  6  0.131880044937  21  4
3  6  0.129853010178  21  4
3  6  0.130523920059  21  4
3  6  0.123548984528  20  4
3  6  0.122705936432  20  4
3  6  0.130443811417  21  4
3  6  0.159869194031  21  4
3  6  0.132333040237  21  4
3  6  0.134799003601  21  4
3  6  0.12957406044  21  4
3  6  0.124650001526  19  4
3  6  0.124159097672  19  4
3  6  0.127741098404  19  4
3  6  0.13525891304  19  4
3  6  0.133870124817  19  4
3  6  0.137537956238  19  4
3  6  0.134970903397  21  4
3  7  0.173606157303  15  3
3  7  0.107856988907  15  3
3  7  0.132500171661  21  4
3  7  0.136656045914  21  4
3  7  0.132493972778  21  4
3  7  0.141016960144  21  4
3  7  0.141098022461  21  4
3  7  0.129410982132  21  4
3  7  0.131797075272  21  4
3  7  0.130992889404  21  4
3  7  0.133363008499  21  4
3  7  0.14057302475  21  4
3  7  0.143882989883  21  4
3  7  0.141304969788  21  4
3  7  0.150713920593  20  4
3  7  0.130214929581  20  4
3  7  0.134922027588  20  4
3  7  0.140197038651  20  4
3  7  0.144976854324  20  4
3  7  0.131258010864  20  4
3  7  0.13720703125  21  4
3  7  0.369868040085  21  4
3  7  0.302057981491  21  4
3  7  0.132215023041  21  4
3  7  0.134172916412  21  4
3  7  0.132225990295  21  4
3  7  0.131082057953  21  4
3  7  0.149892091751  21  4
3  7  0.132505893707  21  4
3  7  0.132169008255  21  4
3  7  0.136805057526  21  4
3  7  0.13179898262  21  4
3  7  0.132314920425  21  4
3  7  0.132426023483  21  4
3  7  0.129986047745  21  4
3  7  0.144745826721  21  4
3  7  0.131222963333  21  4
3  7  0.135978937149  21  4
3  7  0.130084037781  21  4
3  7  0.129447937012  21  4
3  7  0.133002996445  21  4
3  7  0.132690906525  21  4
3  8  0.131170034409  21  4
3  8  0.140229940414  21  4
3  8  0.13796710968  21  4
3  8  0.137710094452  21  4
3  8  0.145123958588  21  4
3  8  0.129544973373  21  4
3  8  0.134011030197  21  4
3  8  0.13054394722  21  4
3  8  0.131556987762  21  4
3  8  0.139489889145  21  4
3  8  0.148627996445  21  4
3  8  0.131942987442  21  4
3  8  0.132388830185  21  4
3  8  0.13042807579  21  4
3  8  0.133234024048  21  4
3  8  0.133489131927  21  4
3  8  0.132603168488  21  4
3  8  0.138370990753  21  4
3  8  0.152506828308  21  4
3  8  0.143517017365  21  4
3  8  0.130748033524  21  4
3  8  0.130748033524  21  4
3  8  0.132142066956  21  4
3  8  0.131563901901  21  4
3  8  0.129987955093  21  4
3  8  0.136713027954  21  4
3  8  0.147484779358  21  4
3  8  0.131034135818  21  4
3  8  0.129237174988  21  4
3  8  0.130038022995  21  4
3  8  0.129620075226  21  4
3  8  0.133164167404  21  4
3  8  0.136515855789  21  4
3  8  0.129643917084  21  4
3  8  0.13942694664  21  4
3  8  0.136868953705  21  4
3  8  0.130779981613  21  4
3  8  0.130988121033  21  4
3  8  0.13095998764  21  4
3  8  0.16446185112  21  4
3  8  0.133897066116  21  4
3  8  0.132503032684  21  4
3  9  0.137622833252  21  4
3  9  0.14254617691  21  4
3  9  0.133264064789  21  4
3  9  0.130124092102  21  4
3  9  0.13937997818  21  4
3  9  0.151015043259  21  4
3  9  0.130192995071  21  4
3  9  0.129477977753  21  4
3  9  0.135274887085  21  4
3  9  0.140073060989  21  4
3  9  0.130872964859  21  4
3  9  0.130268096924  21  4
3  9  0.152371883392  21  4
3  9  0.132420063019  21  4
3  9  0.148251056671  21  4
3  9  0.134310007095  21  4
3  9  0.136473894119  21  4
3  9  0.141093015671  21  4
3  9  0.130555868149  21  4
3  9  0.139538049698  21  4
3  9  0.129130840302  21  4
3  9  0.134880065918  21  4
3  9  0.142852067947  21  4
3  9  0.130475997925  21  4
3  9  0.130434989929  21  4
3  9  0.149585962296  21  4
3  9  0.136497974396  21  4
3  9  0.131633043289  21  4
3  9  0.13301897049  21  4
3  9  0.133055925369  21  4
3  9  0.140096902847  21  4
3  9  0.132714033127  21  4
3  9  0.130208969116  21  4
3  9  0.146634817123  21  4
3  9  0.191821098328  21  4
3  9  0.129390001297  21  4
3  9  0.131843090057  21  4
3  9  0.1325070858  21  4
3  9  0.130663156509  21  4
3  9  0.131078958511  21  4
3  9  0.13236284256  21  4
3  9  0.153970003128  21  4
3  10  0.129983186722  21  4
3  10  0.129908084869  21  4
3  10  0.130675077438  21  4
3  10  0.133052110672  21  4
3  10  0.130960941315  21  4
3  10  0.131974935532  21  4
3  10  0.135297060013  21  4
3  10  0.153425931931  21  4
3  10  0.132402896881  21  4
3  10  0.132571935654  21  4
3  10  0.131180047989  21  4
3  10  0.133635997772  21  4
3  10  0.130257844925  21  4
3  10  0.134484052658  21  4
3  10  0.134229898453  21  4
3  10  0.137094020844  21  4
3  10  0.138360977173  21  4
3  10  0.132114887238  21  4
3  10  0.131224870682  21  4
3  10  0.136420965195  21  4
3  10  0.131506919861  21  4
3  10  0.13893699646  21  4
3  10  0.13059091568  21  4
3  10  0.132375955582  21  4
3  10  0.146707057953  21  4
3  10  0.132425785065  21  4
3  10  0.132414102554  21  4
3  10  0.13040804863  21  4
3  10  0.147536039352  21  4
3  10  0.140551805496  21  4
3  10  0.132032155991  21  4
3  10  0.132220029831  21  4
3  10  0.148462057114  21  4
3  10  0.129732847214  21  4
3  10  0.130825996399  21  4
3  10  0.140949010849  21  4
3  10  0.132313966751  21  4
3  10  0.131984949112  21  4
3  10  0.130171060562  21  4
3  10  0.129802942276  21  4
3  10  0.146008968353  21  4
3  10  0.132677078247  21  4
3  11  0.13471198082  21  4
3  11  0.136783838272  21  4
3  11  0.133186101913  21  4
3  11  0.130122900009  21  4
3  11  0.131993055344  21  4
3  11  0.13164305687  21  4
3  11  0.139564990997  21  4
3  11  0.150146961212  21  4
3  11  0.136029958725  21  4
3  11  0.132210969925  21  4
3  11  0.132628917694  21  4
3  11  0.129475831985  21  4
3  11  0.132129907608  21  4
3  11  0.131236076355  21  4
3  11  0.135147094727  21  4
3  11  0.14751291275  21  4
3  11  0.132520914078  21  4
3  11  0.131427049637  21  4
3  11  0.134698867798  21  4
3  11  0.132972955704  21  4
3  11  0.133362770081  21  4
3  11  0.13093495369  21  4
3  11  0.13178396225  21  4
3  11  0.163142204285  21  4
3  11  0.130521059036  21  4
3  11  0.131136894226  21  4
3  11  0.131982088089  21  4
3  11  0.139639854431  21  4
3  11  0.132844924927  21  4
3  11  0.131567001343  21  4
3  11  0.140856981277  21  4
3  11  0.147234916687  21  4
3  11  0.13053894043  21  4
3  11  0.131349086761  21  4
3  11  0.134594917297  21  4
3  11  0.130908966064  21  4
3  11  0.130895853043  21  4
3  11  0.136275053024  21  4
3  11  0.132867097855  21  4
3  11  0.157268047333  21  4
3  11  0.137559175491  21  4
3  11  0.134694099426  21  4
3  12  0.133866071701  21  4
3  12  0.131731033325  21  4
3  12  0.128935098648  21  4
3  12  0.139988183975  21  4
3  12  0.133908987045  21  4
3  12  0.13800406456  21  4
3  12  0.138357162476  21  4
3  12  0.129984855652  21  4
3  12  0.130556106567  21  4
3  12  0.132185935974  21  4
3  12  0.137315988541  21  4
3  12  0.132968902588  21  4
3  12  0.130555152893  21  4
3  12  0.168856143951  21  4
3  12  0.131432056427  21  4
3  12  0.133975982666  21  4
3  12  0.134323120117  21  4
3  12  0.131766080856  21  4
3  12  0.13347697258  21  4
3  12  0.130815029144  21  4
3  12  0.132942914963  21  4
3  12  0.145534992218  21  4
3  12  0.136864185333  21  4
3  12  0.15313911438  21  4
3  12  0.140908002853  21  4
3  12  0.131208181381  21  4
3  12  0.132871866226  21  4
3  12  0.132010936737  21  4
3  12  0.130602836609  21  4
3  12  0.146709918976  21  4
3  12  0.140424013138  21  4
3  12  0.245648860931  21  4
3  12  0.139984130859  21  4
3  12  0.413323163986  21  4
3  12  0.293835163116  21  4
3  12  0.25365281105  21  4
3  12  0.245602846146  21  4
3  12  0.245461940765  21  4
3  12  0.262001991272  21  4
3  12  0.268592834473  21  4
3  12  0.157332897186  21  4
3  12  0.135583162308  21  4
3  13  0.130815982819  21  4
3  13  0.13033413887  21  4
3  13  0.131533145905  21  4
3  13  0.143630981445  21  4
3  13  0.132998943329  21  4
3  13  0.137546062469  21  4
3  13  0.131000995636  21  4
3  13  0.131659030914  21  4
3  13  0.130276918411  21  4
3  13  0.130696058273  21  4
3  13  0.130714893341  21  4
3  13  0.137668848038  21  4
3  13  0.148197889328  21  4
3  13  0.137084007263  21  4
3  13  0.135230064392  21  4
3  13  0.131222009659  21  4
3  13  0.130052089691  21  4
3  13  0.13050699234  21  4
3  13  0.129731893539  21  4
3  13  0.133960008621  21  4
3  13  0.148631811142  21  4
3  13  0.130209922791  21  4
3  13  0.132599830627  21  4
3  13  0.133297920227  21  4
3  13  0.130961894989  21  4
3  13  0.130167961121  21  4
3  13  0.129575014114  21  4
3  13  0.132029056549  21  4
3  13  0.154410123825  21  4
3  13  0.130393981934  21  4
3  13  0.133064031601  21  4
3  13  0.130091905594  21  4
3  13  0.134250164032  21  4
3  13  0.129873991013  21  4
3  13  0.130409955978  21  4
3  13  0.140007019043  21  4
3  13  0.147421121597  21  4
3  13  0.138823032379  21  4
3  13  0.132256031036  21  4
3  13  0.145631074905  21  4
3  13  0.13053393364  21  4
3  13  0.130477190018  21  4
3  14  0.13765501976  21  4
3  14  0.130749225616  21  4
3  14  0.137264966965  21  4
3  14  0.14185500145  21  4
3  14  0.1324031353  21  4
3  14  0.139165878296  21  4
3  14  0.130740880966  21  4
3  14  0.13015294075  21  4
3  14  0.14870095253  21  4
3  14  0.150041103363  21  4
3  14  0.138045072556  21  4
3  14  0.141550064087  21  4
3  14  0.134876012802  21  4
3  14  0.130430936813  21  4
3  14  0.130064964294  21  4
3  14  0.136861801147  21  4
3  14  0.130343914032  21  4
3  14  0.130806207657  21  4
3  14  0.131204843521  21  4
3  14  0.145783901215  21  4
3  14  0.135025024414  21  4
3  14  0.131013154984  21  4
3  14  0.136086940765  21  4
3  14  0.130203962326  21  4
3  14  0.133285999298  21  4
3  14  0.131151914597  21  4
3  14  0.130481004715  21  4
3  14  0.143632888794  21  4
3  14  0.133644104004  21  4
3  14  0.131949901581  21  4
3  14  0.13970208168  21  4
3  14  0.130461931229  21  4
3  14  0.130004882812  21  4
3  14  0.13118481636  21  4
3  14  0.131117105484  21  4
3  14  0.140819072723  21  4
3  14  0.164777994156  21  4
3  14  0.136315822601  21  4
3  14  0.13060092926  21  4
3  14  0.13049197197  21  4
3  14  0.130332946777  21  4
3  14  0.130797147751  21  4
3  15  0.130575895309  21  4
3  15  0.139363050461  21  4
3  15  0.160989046097  21  4
3  15  0.131848096848  21  4
3  15  0.130155086517  21  4
3  15  0.133850097656  21  4
3  15  0.131839990616  21  4
3  15  0.128932952881  21  4
3  15  0.130867958069  21  4
3  15  0.136301040649  21  4
3  15  0.207845926285  21  4
3  15  0.146299123764  21  4
3  15  0.134135961533  21  4
3  15  0.130584001541  21  4
3  15  0.130060911179  21  4
3  15  0.131878852844  21  4
3  15  0.132195949554  21  4
3  15  0.150878190994  21  4
3  15  0.14145898819  21  4
3  15  0.132390022278  21  4
3  15  0.130260944366  21  4
3  15  0.131618022919  21  4
3  15  0.13065290451  21  4
3  15  0.132142066956  21  4
3  15  0.133094072342  21  4
3  15  0.13766002655  21  4
3  15  0.16920208931  21  4
3  15  0.133332967758  21  4
3  15  0.132538080215  21  4
3  15  0.132491827011  21  4
3  15  0.132365942001  21  4
3  15  0.134661197662  21  4
3  15  0.134747982025  21  4
3  15  0.144357204437  21  4
3  15  0.14182305336  21  4
3  15  0.12926197052  21  4
3  15  0.131537914276  21  4
3  15  0.130598068237  21  4
3  15  0.137229919434  21  4
3  15  0.135047912598  21  4
3  15  0.152606964111  21  4
3  15  0.131757974625  21  4
3  16  0.15583896637  21  4
3  16  0.130482912064  21  4
3  16  0.130812168121  21  4
3  16  0.138066053391  21  4
3  16  0.137877941132  21  4
3  16  0.130268096924  21  4
3  16  0.130491018295  21  4
3  16  0.133533000946  21  4
3  16  0.144073963165  21  4
3  16  0.131313085556  21  4
3  16  0.130287885666  21  4
3  16  0.137004852295  21  4
3  16  0.130745887756  21  4
3  16  0.130707979202  21  4
3  16  0.155179023743  21  4
3  16  0.14512181282  21  4
3  16  0.146103858948  21  4
3  16  0.137537002563  21  4
3  16  0.138556003571  21  4
3  16  0.130522966385  21  4
3  16  0.130426883698  21  4
3  16  0.155328989029  21  4
3  16  0.145148992538  21  4
3  16  0.133051872253  21  4
3  16  0.155698060989  21  4
3  16  0.132514953613  21  4
3  16  0.131524085999  21  4
3  16  0.131939172745  21  4
3  16  0.134272098541  21  4
3  16  0.132353067398  21  4
3  16  0.131233930588  21  4
3  16  0.134564876556  21  4
3  16  0.159095048904  21  4
3  16  0.131366968155  21  4
3  16  0.131340026855  21  4
3  16  0.130800962448  21  4
3  16  0.130854845047  21  4
3  16  0.131546020508  21  4
3  16  0.132920980453  21  4
3  16  0.136960983276  21  4
3  16  0.143965005875  21  4
3  16  0.134803056717  21  4
3  17  0.13206410408  21  4
3  17  0.131516933441  21  4
3  17  0.131913900375  21  4
3  17  0.13846206665  21  4
3  17  0.154624938965  21  4
3  17  0.136520862579  21  4
3  17  0.14235496521  21  4
3  17  0.143465995789  21  4
3  17  0.131746053696  21  4
3  17  0.132055997849  21  4
3  17  0.13258099556  21  4
3  17  0.1324031353  21  4
3  17  0.139667987823  21  4
3  17  0.134625911713  21  4
3  17  0.139882802963  21  4
3  17  0.140080928802  21  4
3  17  0.131979942322  21  4
3  17  0.131797075272  21  4
3  17  0.133275985718  21  4
3  17  0.1368060112  21  4
3  17  0.13196516037  21  4
3  17  0.132624149323  21  4
3  17  0.135082960129  21  4
3  17  0.140702962875  21  4
3  17  0.130388975143  21  4
3  17  0.131085157394  21  4
3  17  0.138494968414  21  4
3  17  0.130005121231  21  4
3  17  0.133500099182  21  4
3  17  0.144915103912  21  4
3  17  0.135965824127  21  4
3  17  0.145411968231  21  4
3  17  0.131656169891  21  4
3  17  0.132547855377  21  4
3  17  0.135893106461  21  4
3  17  0.130107164383  21  4
3  17  0.133538007736  21  4
3  17  0.143799066544  21  4
3  17  0.132264852524  21  4
3  17  0.147730112076  21  4
3  17  0.13044500351  21  4
3  17  0.136214971542  21  4
3  18  0.130570888519  21  4
3  18  0.131829023361  21  4
3  18  0.134418010712  21  4
3  18  0.146008968353  21  4
3  18  0.131017923355  21  4
3  18  0.14388012886  21  4
3  18  0.175351858139  21  4
3  18  0.250431776047  21  4
3  18  0.248630046844  21  4
3  18  0.245975017548  21  4
3  18  0.257251977921  21  4
3  18  0.251343011856  21  4
3  18  0.252523899078  21  4
3  18  0.256004095078  21  4
3  18  0.257452964783  21  4
3  18  0.264688968658  21  4
3  18  0.253583908081  21  4
3  18  0.132658004761  21  4
3  18  0.130671024323  21  4
3  18  0.130459070206  21  4
3  18  0.130702972412  21  4
3  18  0.162361860275  21  4
3  18  0.12935090065  21  4
3  18  0.131083011627  21  4
3  18  0.140916109085  21  4
3  18  0.130157232285  21  4
3  18  0.131282091141  21  4
3  18  0.13091802597  21  4
3  18  0.132422924042  21  4
3  18  0.141231060028  21  4
3  18  0.13543009758  21  4
3  18  0.143958091736  21  4
3  18  0.131380796432  21  4
3  18  0.136472940445  21  4
3  18  0.130849838257  21  4
3  18  0.13202214241  21  4
3  18  0.131227970123  21  4
3  18  0.137218952179  21  4
3  18  0.154070854187  21  4
3  18  0.131114959717  21  4
3  18  0.136143922806  21  4
3  18  0.132519006729  21  4
3  19  0.142938137054  21  4
3  19  0.130316972733  21  4
3  19  0.131040096283  21  4
3  19  0.136121988297  21  4
3  19  0.147194862366  21  4
3  19  0.133262872696  21  4
3  19  0.131416082382  21  4
3  19  0.133251905441  21  4
3  19  0.131081104279  21  4
3  19  0.130997896194  21  4
3  19  0.131046056747  21  4
3  19  0.137354135513  21  4
3  19  0.146359920502  21  4
3  19  0.130546092987  21  4
3  19  0.129889011383  21  4
3  19  0.13414812088  21  4
3  19  0.132158041  21  4
3  19  0.131081104279  21  4
3  19  0.13596200943  21  4
3  19  0.130923986435  21  4
3  19  0.143159866333  21  4
3  19  0.139489889145  21  4
3  19  0.132176876068  21  4
3  19  0.132416009903  21  4
3  19  0.130642175674  21  4
3  19  0.131834983826  21  4
3  19  0.146627902985  21  4
3  19  0.133342027664  21  4
3  19  0.146945953369  21  4
3  19  0.137835025787  21  4
3  19  0.130352973938  21  4
3  19  0.136955022812  21  4
3  19  0.130849123001  21  4
3  19  0.136367797852  21  4
3  19  0.130764007568  21  4
3  19  0.130494117737  21  4
3  19  0.134741067886  21  4
3  19  0.140653848648  21  4
3  19  0.143954992294  21  4
3  19  0.138149023056  21  4
3  19  0.136808156967  21  4
3  19  0.131053924561  21  4
3  20  0.133193016052  21  4
3  20  0.130331993103  21  4
3  20  0.132224082947  21  4
3  20  0.142566204071  21  4
3  20  0.133260965347  21  4
3  20  0.133571147919  21  4
3  20  0.136947154999  21  4
3  20  0.131232976913  21  4
3  20  0.132682085037  21  4
3  20  0.129943847656  21  4
3  20  0.136402130127  21  4
3  20  0.147181034088  21  4
3  20  0.130525827408  21  4
3  20  0.138211011887  21  4
3  20  0.131265878677  21  4
3  20  0.131633043289  21  4
3  20  0.130195140839  21  4
3  20  0.132646799088  21  4
3  20  0.131061077118  21  4
3  20  0.153612136841  21  4
3  20  0.141721963882  21  4
3  20  0.131055831909  21  4
3  20  0.13104391098  21  4
3  20  0.131591081619  21  4
3  20  0.130537986755  21  4
3  20  0.130564928055  21  4
3  20  0.131373167038  21  4
3  20  0.136559963226  21  4
3  20  0.220848083496  21  4
3  20  0.13054895401  21  4
3  20  0.130234003067  21  4
3  20  0.130675077438  21  4
3  20  0.130691051483  21  4
3  20  0.131247997284  21  4
3  20  0.130172967911  21  4
3  20  0.149560928345  21  4
3  20  0.136592149734  21  4
3  20  0.132867097855  21  4
3  20  0.134033918381  21  4
3  20  0.130949020386  21  4
3  20  0.131620168686  21  4
3  20  0.144717931747  21  4
3  21  0.134974002838  21  4
3  21  0.141571044922  21  4
3  21  0.141550064087  21  4
3  21  0.160676956177  21  4
3  21  0.130853891373  21  4
3  21  0.134499073029  21  4
3  21  0.130867004395  21  4
3  21  0.134680986404  21  4
3  21  0.133301019669  21  4
3  21  0.13766002655  21  4
3  21  0.141484022141  21  4
3  21  0.131613016129  21  4
3  21  0.131008863449  21  4
3  21  0.131345033646  21  4
3  21  0.150197982788  21  4
3  21  0.133003950119  21  4
3  21  0.132797956467  21  4
3  21  0.138989925385  21  4
3  21  0.160097837448  21  4
3  21  0.132847070694  21  4
3  21  0.130761861801  21  4
3  21  0.137033939362  21  4
3  21  0.133828878403  21  4
3  21  0.130218982697  21  4
3  21  0.130553007126  21  4
3  21  0.137641906738  21  4
3  21  0.169735908508  21  4
3  21  0.131123065948  21  4
3  21  0.153526067734  21  4
3  21  0.132678031921  21  4
3  21  0.130052804947  21  4
3  21  0.131817102432  21  4
3  21  0.145165920258  21  4
3  21  0.148775815964  21  4
3  21  0.135954856873  21  4
3  21  0.135766029358  21  4
3  21  0.132384061813  21  4
3  21  0.131004095078  21  4
3  21  0.131274938583  21  4
3  21  0.133203983307  21  4
3  21  0.13188791275  21  4
3  21  0.138100147247  21  4
3  22  0.148097991943  21  4
3  22  0.135408163071  21  4
3  22  0.196632862091  21  4
3  22  0.130882024765  21  4
3  22  0.13128900528  21  4
3  22  0.131258964539  21  4
3  22  0.132809877396  21  4
3  22  0.157700061798  21  4
3  22  0.140725135803  21  4
3  22  0.130795955658  21  4
3  22  0.131546020508  21  4
3  22  0.13044500351  21  4
3  22  0.12939620018  21  4
3  22  0.130234003067  21  4
3  22  0.146856069565  21  4
3  22  0.154613018036  21  4
3  22  0.135986089706  21  4
3  22  0.129809856415  21  4
3  22  0.131409168243  21  4
3  22  0.132815122604  21  4
3  22  0.132123231888  21  4
3  22  0.130532979965  21  4
3  22  0.139339923859  21  4
3  22  0.141628980637  21  4
3  22  0.14000415802  21  4
3  22  0.154601097107  21  4
3  22  0.133962869644  21  4
3  22  0.131662130356  21  4
3  22  0.130213975906  21  4
3  22  0.140846967697  21  4
3  22  0.144979953766  21  4
3  22  0.143527030945  21  4
3  22  0.13050198555  21  4
3  22  0.13935303688  21  4
3  22  0.132383108139  21  4
3  22  0.130496025085  21  4
3  22  0.138117074966  21  4
3  22  0.130844831467  21  4
3  22  0.133656978607  21  4
